product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,JamesZ,Very nice built quality camera. I'm amazed even by the product packaging details. Simple installation. Camera works 99% of the time except when the wifi signal connecting to the camera drops which is not the camera's fault. Although I had to install additional wifi extender to make sure camera stays connected. Web and phone UI is well designed. Push notifications to email and wear watch almost instantaneously. Very satisfy with my purchase.,Highly recommended
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,serialtoon,"Ive only had this camera for a couple of days now but it works REALLY good! Install was too easy, to the point where i felt i might have missed a step but nope! All set. The only downside is you have to factor in the fact that you have to pay monthly for cloud recording otherwise you can still use it but it takes the security aspect out of it quite a bit. I wish it allowed local recording since i have a desktop capable enough to store months worth of video and what not. But if you are looking for a set it and forget it kind of situation, this is perfect. Looking to buy another one.",Excellent camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,perryfd,"The Nest Cam is a great camera but you need to pay a monthly fee to unlock some features that should be free. I returned this and went with the Arlo Pro. No monthly fees for seven days of recording. Plus, I attached an external drive to automatically backup recordings.",Great Camera If You Pay the Monthly Fee
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Efteepee,"I've had a pair of Bose QC15's for years, and have always loved them. I switched to an iPhone 7, and didn't want to deal with the 3.5mm adapter, so I bought these. The sound is about the same as the QC15's, but not having to deal with the wires is awesome. The battery lasts a long time too.","Great headphones. I'll buy the next model, too..."
Google - Nest Cam Outdoor security camera - White,1,5,23 Feb 2020,Zack,Bought for my in-laws because we have one and they were totally jealous. So now they have one too and theyre super happy about it.,Great Christmas gift.
Google - Nest Cam Outdoor security camera - White,1,5,23 Dec 2019,Salb,Nest in my opinion makes great cameras. I have 2 of these and two iq outdoor. I love my IQ. But I bought these on black friday for 8p dollars off. Love them.,Best cameras.
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,BenwickBears,We already had 3 nests at home and needed 2 more. These work great.,Perfect if you need two
Google - Nest Cam Outdoor security camera - White,1,1,23 Sep 2020,Ricky,"I know things are not always perfect, but when someone tries to break into your home and the camera doesn't detect the person's motion from 10-15ft in front of it, it's sad (for the cost and what's advertised).
When a camera doesn't detect or alert you for simple things, like a person going back and forth while cutting the lawn, its sad. Situations like this when it doesn't detect the people that aren't being sneaky (in my case, and the person that was sneaky) happens all too often smh.
Those are my experiences with this camera, to me it lacks, motion detection and alerts/notifications. I thought this would give me some kind of peace of mind, but not at all reliable enough to do so.
But I will say the video quality is excellent, even at night.",Unreliable
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Omakase,"If you are paranoid about people stealing your rake, plant, tomato garden, ceramic pot, shoes or snow shovel like I am... well this is the right camera for you. It will capture that person as they try to use your garden gloves...and who wants to share garden gloves? Protect yourself folks and this camera can help. Big time.",Great for paranoid people
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Ruthabagah,"Bought 2 of these to cover the front and back of my house. They work great with clear he vision during the day and not too grainy night vision. Install and config was a breeze, and they integrated seamlessly with my other nest products. My only grip: the service fee is too high for just recording video.",Another great nest product
Google - Nest Cam Outdoor security camera - White,1,5,23 Jan 2020,SandS,We got these Black Friday and have been very pleased. They are very clear and we like them better than the ones we replaced. Nest products are great.,Best Outdoor Lights
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Milehighmayhem,"Bought this as my 2nd nest camera to put back by the alley as have had my truck broken into twice. Can get really cold here, negative 30 degrees at night and its still working. Can get cheaper cameras but after paying to fix my truck, it is much cheaper to buy camera to monitor my property. Added motion light as well and have zero issues since.",Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 May 2020,George,Bought this because I have many other google products. Video quality is great. But sound is faint.,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,jyk228,"I got this after my home was burglarized, and I am kicking myself for not having this sooner. You have to pay extra for the storage subscription for the data, but it’s well worth it for the peace of mind. The two-way speaker works well for package deliveries or people at the door... and also for talking to my dog during the day while I’m at work.",Spy on your dog!
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Kiara,Amazing cameras nice picture both day and night. Thinking about buying 2 more.,Absolutely fabulous
Google - Nest Cam Outdoor security camera - White,1,5,23 May 2020,bymmer1975,I have 3 Nest outdoor cameras and love them. Best cameras.,Great cameras.
